Time [s],Value,Parity Error,Framing Error
16.3317750000,0x5C,,
16.3328250000,0xC0,,
16.3338750000,0x5C,,
16.3349250000,0x82,,
16.3359800000,0xCA,,
16.3370300000,0x5C,,
16.3380800000,0x5C,,
16.3391300000,0xC8,,
16.3401800000,0x5C,,
16.3412300000,0xE2,,
16.3422800000,0x7C,,
16.5984300000,0x3C,,
16.5994800000,0xC0,,
16.6005300000,0x5C,,
16.6015800000,0x80,,
16.6026300000,0x5C,,
16.6036800000,0xC0,,
16.6047350000,0x5C,,
16.6057850000,0x82,,
16.6068350000,0xCA,,
16.6078850000,0x5C,,
16.6089350000,0x5C,,
16.6099850000,0xC8,,
16.6110350000,0x5C,,
16.6120900000,0xE2,,
16.6131400000,0x7C,,
16.8564300000,0x3C,,
16.8574800000,0xC0,,
16.8585350000,0x5C,,
16.8595850000,0x80,,
16.8606350000,0x5C,,
16.8616850000,0xC0,,
16.8627350000,0x5C,,
16.8637850000,0x82,,
16.8648350000,0xCA,,
16.8658900000,0x5C,,
16.8669400000,0x5C,,
16.8679900000,0xC8,,
16.8690400000,0x5C,,
16.8700900000,0xE2,,
16.8711400000,0x7C,,
17.1122300000,0x3C,,
17.1132800000,0xC0,,
17.1143300000,0x5C,,
17.1153800000,0x80,,
17.1164300000,0x5C,,
17.1174850000,0xC0,,
17.1185350000,0x5C,,
17.1195850000,0x82,,
17.1206350000,0xCA,,
17.1216850000,0x5C,,
17.1227350000,0x5C,,
17.1237850000,0xC8,,
17.1248350000,0x5C,,
17.1258900000,0xE2,,
17.1269400000,0x7C,,
17.3820900000,0x3C,,
17.3831400000,0xC0,,
17.3841900000,0x5C,,
17.3852450000,0x80,,
17.3862950000,0x5C,,
17.3873450000,0xC0,,
17.3883950000,0x5C,,
17.3894450000,0x82,,
17.3904950000,0xCA,,
17.3915450000,0x5C,,
17.3926000000,0x5C,,
17.3936500000,0xC8,,
17.3947000000,0x5C,,
17.3957500000,0xE2,,
17.3968000000,0x7C,,
17.6420150000,0x3C,,
17.6430650000,0xC0,,
17.6441150000,0x5C,,
17.6451650000,0x80,,
17.6462150000,0x5C,,
17.6472650000,0xC0,,
17.6483200000,0x5C,,
17.6493700000,0x82,,
17.6504200000,0xCA,,
17.6514700000,0x5C,,
17.6525200000,0x5C,,
17.6535700000,0xC8,,
17.6546200000,0x5C,,
17.6556750000,0xE2,,
17.6567250000,0x7C,,
17.8997550000,0x3C,,
17.9008050000,0xC0,,
17.9018550000,0x5C,,
17.9029050000,0x80,,
17.9039550000,0x5C,,
17.9050050000,0xC0,,
17.9060550000,0x5C,,
17.9071100000,0x82,,
17.9081600000,0xCA,,
17.9092100000,0x5C,,
17.9102600000,0x5C,,
17.9113100000,0xC8,,
17.9123600000,0x5C,,
17.9134100000,0xE2,,
17.9144650000,0x7C,,
18.1596650000,0x3C,,
18.1607150000,0xC0,,
18.1617650000,0x5C,,
18.1628150000,0x80,,
18.1638700000,0x5C,,
18.1649200000,0xC0,,
18.1659700000,0x5C,,
18.1670200000,0x82,,
18.1680700000,0xCA,,
18.1691200000,0x5C,,
18.1701700000,0x5C,,
18.1712250000,0xC8,,
18.1722750000,0x5C,,
18.1733250000,0xE2,,
18.1743750000,0x7C,,
18.4284450000,0x3C,,
18.4294950000,0xC0,,
18.4305450000,0x5C,,
18.4315950000,0x80,,
18.4326450000,0x5C,,
18.4337000000,0xC0,,
18.4347500000,0x5C,,
18.4358000000,0x82,,
18.4368500000,0xCA,,
18.4379000000,0x5C,,
18.4389500000,0x5C,,
18.4400000000,0xC8,,
18.4410550000,0x5C,,
18.4421050000,0xE2,,
18.4431550000,0x7C,,
18.6934300000,0x3C,,
18.6944800000,0xC0,,
18.6955350000,0x5C,,
18.6965850000,0x80,,
18.6976350000,0x5C,,
18.6986850000,0xC0,,
18.6997350000,0x5C,,
18.7007850000,0x82,,
18.7018350000,0xCA,,
18.7028900000,0x5C,,
18.7039400000,0x5C,,
18.7049900000,0xC8,,
18.7060400000,0x5C,,
18.7070900000,0xE2,,
18.7081400000,0x7C,,
18.9533300000,0x3C,,
18.9543800000,0xC0,,
18.9554300000,0x5C,,
18.9564800000,0x80,,
18.9575300000,0x5C,,
18.9585800000,0xC0,,
18.9596300000,0x5C,,
18.9606850000,0x82,,
18.9617350000,0xCA,,
18.9627850000,0x5C,,
18.9638350000,0x5C,,
18.9648850000,0xC8,,
18.9659350000,0x5C,,
18.9669850000,0xE2,,
18.9680350000,0x7C,,
19.2232400000,0x3C,,
19.2242900000,0xC0,,
19.2253400000,0x5C,,
19.2263900000,0x80,,
19.2274400000,0x5C,,
19.2284900000,0xC0,,
19.2295400000,0x5C,,
19.2305900000,0x82,,
19.2316450000,0xCA,,
19.2326950000,0x5C,,
19.2337450000,0x5C,,
19.2347950000,0xC8,,
19.2358450000,0x5C,,
19.2368950000,0xE2,,
19.2379450000,0x7C,,
19.3132250000,0x3C,,
19.3142750000,0xC0,,
19.3153300000,0x5C,,
19.3163800000,0x80,,
19.3174300000,0x5C,,
19.3184800000,0xC0,,
19.3195300000,0x5C,,
19.3205800000,0x82,,
19.3216300000,0xCA,,
19.3226800000,0x5C,,
19.3237350000,0x5C,,
19.3247850000,0xC8,,
19.3258350000,0x5C,,
19.3268850000,0xE2,,
19.3279350000,0x7C,,
19.3931550000,0x3C,,
19.3942050000,0xC0,,
19.3952550000,0x5C,,
19.3963100000,0x80,,
19.3973600000,0x5C,,
19.3984100000,0x60,,
19.3994600000,0x5C,,
19.4005100000,0x2A,,
19.4015600000,0x0A,,
19.4026100000,0x5C,,
19.4036650000,0x0C,,
19.4047150000,0x8C,,
19.4057650000,0x0C,,
19.4068150000,0x5C,,
19.4078650000,0x8C,,
19.4089150000,0x5C,,
19.4099650000,0xE2,,
19.4110200000,0x7C,,
19.6630750000,0x3C,,
19.6641250000,0xC0,,
19.6651800000,0x5C,,
19.6662300000,0x80,,
19.6672800000,0x5C,,
19.6683300000,0xC0,,
19.6693800000,0x5C,,
19.6704300000,0x82,,
19.6714800000,0xCA,,
19.6725350000,0x5C,,
19.6735850000,0x5C,,
19.6746350000,0xC8,,
19.6756850000,0x5C,,
19.6767350000,0xE2,,
19.6777850000,0x7C,,
19.9310900000,0x3C,,
19.9321400000,0xC0,,
19.9331900000,0x5C,,
19.9342400000,0x80,,
19.9352900000,0x5C,,
19.9363400000,0xC0,,
19.9373900000,0x5C,,
19.9384400000,0x82,,
19.9394950000,0xCA,,
19.9405450000,0x5C,,
19.9415950000,0x5C,,
19.9426450000,0xC8,,
19.9436950000,0x5C,,
19.9447450000,0xE2,,
19.9457950000,0x7C,,
20.1939200000,0x3C,,
20.1949700000,0xC0,,
20.1960200000,0x5C,,
20.1970700000,0x80,,
20.1981250000,0x5C,,
20.1991750000,0xC0,,
20.2002250000,0x5C,,
20.2012750000,0x82,,
20.2023250000,0xCA,,
20.2033750000,0x5C,,
20.2044250000,0x5C,,
20.2054800000,0xC8,,
20.2065300000,0x5C,,
20.2075800000,0xE2,,
20.2086300000,0x7C,,
21.1964200000,0x3C,,
21.1974700000,0xC0,,
21.1985250000,0x5C,,
21.1995750000,0x80,,
21.2006250000,0x5C,,
21.2016750000,0xC0,,
21.2027250000,0x5C,,
21.2037750000,0xCA,,
21.2048250000,0x2A,,
21.2058800000,0x5C,,
21.2069300000,0x5C,,
21.2079800000,0x60,,
21.2090300000,0x5C,,
21.2100800000,0xE2,,
21.2111300000,0x7C,,
22.2055500000,0x3C,,
22.2066000000,0xC0,,
22.2076500000,0x5C,,
22.2087000000,0x80,,
22.2097550000,0x5C,,
22.2108050000,0xC0,,
22.2118550000,0x5C,,
22.2129050000,0xCA,,
22.2139550000,0x2A,,
22.2150050000,0x5C,,
22.2160550000,0x5C,,
22.2171100000,0x60,,
22.2181600000,0x5C,,
22.2192100000,0xE2,,
22.2202600000,0x7C,,
23.2143600000,0x3C,,
23.2154100000,0xC0,,
23.2164600000,0x5C,,
23.2175100000,0x80,,
23.2185600000,0x5C,,
23.2196100000,0xC0,,
23.2206650000,0x5C,,
23.2217150000,0xCA,,
23.2227650000,0x2A,,
23.2238150000,0x5C,,
23.2248650000,0x5C,,
23.2259150000,0x60,,
23.2269650000,0x5C,,
23.2280200000,0xE2,,
23.2290700000,0x7C,,
24.2191900000,0x3C,,
24.2202400000,0xC0,,
24.2212900000,0x5C,,
24.2223400000,0x80,,
24.2233900000,0x5C,,
24.2244400000,0xC0,,
24.2254950000,0x5C,,
24.2265450000,0xCA,,
24.2275950000,0x2A,,
24.2286450000,0x5C,,
24.2296950000,0x5C,,
24.2307450000,0x60,,
24.2317950000,0x5C,,
24.2328500000,0xE2,,
24.2339000000,0x7C,,
25.2260650000,0x3C,,
25.2271150000,0xC0,,
25.2281650000,0x5C,,
25.2292150000,0x80,,
25.2302650000,0x5C,,
25.2313150000,0xC0,,
25.2323700000,0x5C,,
25.2334200000,0xCA,,
25.2344700000,0x2A,,
25.2355200000,0x5C,,
25.2365700000,0x5C,,
25.2376200000,0x60,,
25.2386700000,0x5C,,
25.2397250000,0xE2,,
25.2407750000,0x7C,,
