Time [s],Value,Parity Error,Framing Error
12.6367300000,0x2C,,
12.6378750000,0xCC,,
12.6390200000,0xAC,,
12.6401650000,0x9C,,
12.6413100000,0x8C,,
12.6424550000,0x8C,,
12.6436000000,0x5C,,
12.6447450000,0x48,,
12.6458900000,0x5C,,
12.6470350000,0xE2,,
12.6481800000,0x7C,,
12.8772150000,0x3C,,
12.8783600000,0x80,,
12.8795050000,0x5C,,
12.8806500000,0xC0,,
12.8817950000,0x5C,,
12.8829400000,0x70,,
12.8840850000,0x5C,,
12.8852300000,0x60,,
12.8863750000,0x5C,,
12.8875200000,0x82,,
12.8886650000,0xCA,,
12.8898100000,0xF8,,
12.8909550000,0xF8,,
12.8921000000,0x0C,,
12.8932450000,0x4C,,
12.8943900000,0x8C,,
12.8955350000,0xCC,,
12.8966800000,0xAC,,
12.8978250000,0x9C,,
12.8989700000,0x8C,,
12.9001150000,0x8C,,
12.9012600000,0x5C,,
12.9024050000,0x28,,
12.9035500000,0x5C,,
12.9046950000,0xE2,,
12.9058400000,0x7C,,
13.1451900000,0x3C,,
13.1463350000,0x80,,
13.1474800000,0x5C,,
13.1486250000,0xC0,,
13.1497700000,0x5C,,
13.1509150000,0x70,,
13.1520600000,0x5C,,
13.1532050000,0x60,,
13.1543500000,0x5C,,
13.1554950000,0x82,,
13.1566400000,0xCA,,
13.1577850000,0xF8,,
13.1589300000,0xF8,,
13.1600750000,0x0C,,
13.1612200000,0x4C,,
13.1623650000,0x1C,,
13.1635100000,0xCC,,
13.1646550000,0xAC,,
13.1658000000,0x9C,,
13.1669450000,0x8C,,
13.1680900000,0x8C,,
13.1692350000,0x5C,,
13.1703800000,0xB8,,
13.1715250000,0x5C,,
13.1726700000,0xE2,,
13.1738150000,0x7C,,
13.4132600000,0x3C,,
13.4144050000,0x80,,
13.4155500000,0x5C,,
13.4166950000,0xC0,,
13.4178400000,0x5C,,
13.4189850000,0x70,,
13.4201300000,0x5C,,
13.4212750000,0x60,,
13.4224200000,0x5C,,
13.4235650000,0x82,,
13.4247100000,0xCA,,
13.4258550000,0xF8,,
13.4270000000,0xF8,,
13.4281450000,0x0C,,
13.4292900000,0xCC,,
13.4304350000,0xAC,,
13.4315800000,0xCC,,
13.4327250000,0xAC,,
13.4338700000,0x9C,,
13.4350200000,0x8C,,
13.4361650000,0x8C,,
13.4373100000,0x5C,,
13.4384550000,0x88,,
13.4396000000,0x5C,,
13.4407450000,0xE2,,
13.4418900000,0x7C,,
13.6710200000,0x3C,,
13.6721650000,0x80,,
13.6733100000,0x5C,,
13.6744550000,0xC0,,
13.6756000000,0x5C,,
13.6767450000,0x70,,
13.6778900000,0x5C,,
13.6790350000,0x60,,
13.6801800000,0x5C,,
13.6813250000,0x82,,
13.6824750000,0xCA,,
13.6836200000,0xF8,,
13.6847650000,0xF8,,
13.6859100000,0x0C,,
13.6870550000,0x2C,,
13.6882000000,0x4C,,
13.6893450000,0xCC,,
13.6904900000,0xAC,,
13.6916350000,0x9C,,
13.6927800000,0x8C,,
13.6939250000,0x8C,,
13.6950700000,0x5C,,
13.6962150000,0x88,,
13.6973600000,0x5C,,
13.6985050000,0xE2,,
13.6996500000,0x7C,,
13.9389850000,0x3C,,
13.9401300000,0x80,,
13.9412750000,0x5C,,
13.9424200000,0xC0,,
13.9435650000,0x5C,,
13.9447100000,0x70,,
13.9458550000,0x5C,,
13.9470000000,0x60,,
13.9481450000,0x5C,,
13.9492900000,0x82,,
13.9504350000,0xCA,,
13.9515850000,0xF8,,
13.9527300000,0xF8,,
13.9538750000,0x0C,,
13.9550200000,0x2C,,
13.9561650000,0x9C,,
13.9573100000,0xCC,,
13.9584550000,0xAC,,
13.9596000000,0x9C,,
13.9607450000,0x8C,,
13.9618900000,0x8C,,
13.9630350000,0x5C,,
13.9641800000,0x58,,
13.9653250000,0x5C,,
13.9664700000,0xE2,,
13.9676150000,0x7C,,
14.2070550000,0x3C,,
14.2082000000,0x80,,
14.2093450000,0x5C,,
14.2104900000,0xC0,,
14.2116350000,0x5C,,
14.2127800000,0x70,,
14.2139250000,0x5C,,
14.2150700000,0x60,,
14.2162150000,0x5C,,
14.2173600000,0x82,,
14.2185050000,0xCA,,
14.2196500000,0xF8,,
14.2207950000,0xF8,,
14.2219400000,0x0C,,
14.2230850000,0xAC,,
14.2242300000,0x6C,,
14.2253750000,0xCC,,
14.2265200000,0xAC,,
14.2276650000,0x9C,,
14.2288100000,0x8C,,
14.2299550000,0x8C,,
14.2311000000,0x5C,,
14.2322450000,0x28,,
14.2333900000,0x5C,,
14.2345350000,0xE2,,
14.2356800000,0x7C,,
14.4853250000,0x3C,,
14.4864700000,0x80,,
14.4876150000,0x5C,,
14.4887600000,0xC0,,
14.4899050000,0x5C,,
14.4910500000,0x70,,
14.4921950000,0x5C,,
14.4933400000,0x60,,
14.4944850000,0x5C,,
14.4956300000,0x82,,
14.4967750000,0xCA,,
14.4979200000,0xF8,,
14.4990650000,0xF8,,
14.5002100000,0x0C,,
14.5013550000,0x6C,,
14.5025000000,0x2C,,
14.5036500000,0xCC,,
14.5047950000,0xAC,,
14.5059400000,0x9C,,
14.5070850000,0x8C,,
14.5082300000,0x8C,,
14.5093750000,0x5C,,
14.5105200000,0xA8,,
14.5116650000,0x5C,,
14.5128100000,0xE2,,
14.5139550000,0x7C,,
14.7534000000,0x3C,,
14.7545450000,0x80,,
14.7556900000,0x5C,,
14.7568350000,0xC0,,
14.7579800000,0x5C,,
14.7591250000,0x70,,
14.7602700000,0x5C,,
14.7614150000,0x60,,
14.7625600000,0x5C,,
14.7637050000,0x82,,
14.7648500000,0xCA,,
14.7659950000,0xF8,,
14.7671400000,0xF8,,
14.7682850000,0x0C,,
14.7694300000,0xEC,,
14.7705750000,0x8C,,
14.7717200000,0xCC,,
14.7728650000,0xAC,,
14.7740100000,0x9C,,
14.7751550000,0x8C,,
14.7763050000,0x8C,,
14.7774500000,0x5C,,
14.7785950000,0x88,,
14.7797400000,0x5C,,
14.7808850000,0xE2,,
14.7820300000,0x7C,,
15.0214700000,0x3C,,
15.0226150000,0x80,,
15.0237600000,0x5C,,
15.0249050000,0xC0,,
15.0260500000,0x5C,,
15.0271950000,0x70,,
15.0283450000,0x5C,,
15.0294900000,0x60,,
15.0306350000,0x5C,,
15.0317800000,0x82,,
15.0329250000,0xCA,,
15.0340700000,0xF8,,
15.0352150000,0xF8,,
15.0363600000,0x0C,,
15.0375050000,0xEC,,
15.0386500000,0x9C,,
15.0397950000,0xCC,,
15.0409400000,0xAC,,
15.0420850000,0x9C,,
15.0432300000,0x8C,,
15.0443750000,0x8C,,
15.0455200000,0x5C,,
15.0466650000,0x98,,
15.0478100000,0x5C,,
15.0489550000,0xE2,,
15.0501000000,0x7C,,
15.2894450000,0x3C,,
15.2905900000,0x80,,
15.2917350000,0x5C,,
15.2928800000,0xC0,,
15.2940250000,0x5C,,
15.2951700000,0x70,,
15.2963150000,0x5C,,
15.2974600000,0x60,,
15.2986050000,0x5C,,
15.2997500000,0x82,,
15.3008950000,0xCA,,
15.3020400000,0xF8,,
15.3031850000,0xF8,,
15.3043300000,0x0C,,
15.3054750000,0x1C,,
15.3066200000,0xAC,,
15.3077650000,0xCC,,
15.3089100000,0xAC,,
15.3100550000,0x9C,,
15.3112000000,0x8C,,
15.3123450000,0x8C,,
15.3134900000,0x5C,,
15.3146350000,0x58,,
15.3157800000,0x5C,,
15.3169250000,0xE2,,
15.3180700000,0x7C,,
15.5575200000,0x3C,,
15.5586650000,0x80,,
15.5598100000,0x5C,,
15.5609550000,0xC0,,
15.5621000000,0x5C,,
15.5632450000,0x70,,
15.5643900000,0x5C,,
15.5655350000,0x60,,
